,code,name,MaxDrawDown,1W,1M,3M,6M,1Y,2Y,3Y,4Y,5Y
0,000708,华安安享混合,-1.5969689250233787,0.00,0.76,-0.08,2.33,7.93,11.30,16.61,20.88,23.83
0,000714,诺安稳健回报混合,-8.297543984412691,-0.15,-0.44,-3.66,-3.93,1.26,7.52,10.19,14.09,17.14
0,000720,南方稳利1年定期开放债券C,-6.224997825103273,0.19,0.77,1.35,2.64,2.19,8.49,13.18,14.33,15.07
0,000728,工银目标收益一年定期开放债券,-6.36848851562819,0.67,1.00,-0.74,5.96,12.97,,,,
0,000736,诺安聚利债券A,-2.2317816038901372,0.03,0.35,0.52,2.08,1.28,4.01,13.85,16.20,17.57
0,000737,诺安聚利债券C,-2.2400144609272643,0.02,0.31,0.41,1.87,0.85,3.17,12.58,14.17,15.19
0,000742,国泰新经济灵活配置混合,-57.39241361330727,-4.30,8.97,-14.26,3.00,68.19,57.56,36.11,80.93,126.28
0,000753,华宝兴业量化对冲混合A,-3.5801628802933916,0.14,-0.06,-0.68,0.11,5.17,16.96,15.70,20.42,21.37
0,000754,华宝兴业量化对冲混合C,-3.482653553024495,0.13,-0.10,-0.78,-0.10,4.75,16.01,14.29,18.47,20.19
0,000762,汇添富绝对收益混合,-5.9099011158738275,-0.43,2.13,-0.57,0.65,6.91,20.31,23.73,,
0,000763,工银新财富灵活配置混合,-17.757956089129657,-1.45,1.42,-6.36,7.17,46.90,75.84,78.02,85.04,100.44
0,000772,景顺长城中国回报混合,-37.55104491844207,-0.95,-0.95,-0.05,10.06,43.79,76.79,46.56,59.42,62.96
0,000788,前海开源中国成长混合,-64.43996866424052,-0.52,2.78,-8.44,6.73,49.53,64.81,81.47,71.43,82.34
0,000792,招商定期宝六个月,-31.36021013451904,0.04,0.17,-5.88,-4.78,-2.68,,,,
0,000794,宝盈睿丰创新混合A,-67.19317069652654,0.55,8.97,-11.68,1.93,37.55,83.29,98.25,70.31,81.34
0,000796,宝盈睿丰创新混合C,-68.38158701843886,0.57,8.90,-11.85,1.53,36.41,80.34,93.63,65.09,74.57
0,000800,华商未来主题混合,-84.6046760713273,0.13,-0.50,-10.26,-7.33,7.86,23.41,5.71,-31.50,-24.91
0,000804,中信建投稳利混合A,-9.217899900995619,-0.44,1.79,0.89,7.20,14.14,17.96,19.89,23.72,24.97
0,000810,富国收益增强债券A,-9.141690186071783,-0.07,1.05,0.06,9.96,20.31,33.97,30.25,37.26,37.23
0,000812,富国收益增强债券C,-9.465498257630955,-0.07,1.08,0.07,9.80,19.87,32.92,28.77,34.89,34.38
0,000839,上投纯债丰利债券A,-4.659473738979935,0.03,0.27,0.32,1.50,0.44,5.20,8.62,10.47,10.46
0,000840,上投纯债丰利债券C,-4.879857253698539,0.03,0.26,0.29,1.45,0.32,4.99,8.45,10.08,9.78
0,000843,富国新回报灵活混合C,-16.415385342698606,0.00,5.14,-8.46,2.50,36.09,50.49,51.72,55.66,55.37
0,000844,南方绝对收益混合,-7.07201112076773,-0.03,0.08,-2.75,1.60,7.42,17.20,16.87,32.83,32.12
0,000870,嘉实新收益混合,-59.337392236069185,-1.34,13.84,-10.42,12.33,60.08,89.20,63.65,67.05,81.95
0,000875,建信稳定得利债券A,-5.961689763399458,0.00,0.55,1.40,4.61,9.09,12.38,21.81,27.26,31.40
0,000876,建信稳定得利债券C,-5.979574977945457,0.00,0.50,1.29,4.43,8.60,11.42,20.32,25.11,28.75
0,000877,华泰柏瑞量化优选混合,-45.837059246356674,-0.58,4.30,-3.00,7.83,38.17,33.18,25.73,48.49,95.80
0,000878,中海医药混合A,-63.520672297168424,-1.03,14.30,-2.75,8.14,49.50,72.10,97.11,168.88,193.63
0,000879,中海医药混合C,-63.7791906050396,-1.09,14.24,-2.98,7.58,47.95,68.85,94.03,162.81,184.21
0,000880,富国研究精选混合,-58.79938378017342,-0.67,5.06,-0.16,16.19,78.00,77.38,62.89,90.45,114.48
0,000887,上投稳进回报混合,-21.60093750858495,-0.78,0.29,-1.32,2.82,7.33,10.83,11.50,15.12,15.59
0,000892,九泰天宝灵活配置混合,-18.43488430292909,0.26,-0.72,-3.54,16.39,14.55,34.42,28.21,51.55,57.73
0,000914,中加纯债债券,-3.2842354405935636,0.07,0.58,1.18,1.97,2.12,11.43,18.71,25.52,
0,000924,宝盈先进制造混合,-67.46520871384263,-0.60,7.17,-8.77,15.56,55.09,124.48,135.82,135.62,154.86
0,000926,中信建投睿信,-64.0229277065564,-2.65,7.37,-0.30,10.93,59.37,55.09,17.45,4.26,6.71
0,000928,中融国企改革混合,-57.87348474719578,-1.69,3.02,-11.25,14.51,67.94,83.45,73.08,93.06,105.57
0,000932,前海开源睿远稳健增利A,-8.587528655502187,-0.30,0.30,-1.20,3.04,10.73,12.25,33.33,36.81,41.09
0,000933,前海开源睿远稳健增利C,-8.863183673612362,-0.24,0.32,-1.33,2.77,10.04,10.99,31.10,33.54,36.82
0,000936,博时产业新动力混合A,-54.5329101215124,-2.56,-0.11,-9.91,7.84,50.35,76.74,80.01,120.20,181.40
0,000940,富国中小盘精选混合,-64.24319895427327,-0.58,0.62,-5.86,11.79,63.67,131.50,115.40,164.31,169.69
0,000943,工银中高等级信用债债券A,-6.048191284771088,0.06,0.52,0.83,2.28,1.56,7.17,15.24,17.54,17.07
0,000944,工银中高等级信用债债券B,-6.1742317175960455,0.05,0.49,0.74,2.07,1.15,6.27,13.78,15.61,14.57
0,000945,华夏医疗健康混合A,-57.3175768723994,-1.02,13.03,-1.98,8.64,39.03,82.06,75.85,88.32,129.01
0,000946,华夏医疗健康混合C,-58.50173501476396,-1.05,12.99,-2.11,8.33,38.31,80.14,73.17,84.58,123.40
0,000953,国泰睿吉灵活配置混合A,-34.01420551318706,0.19,1.43,0.95,5.62,22.83,31.72,1.31,22.39,22.96
0,000954,国泰睿吉灵活配置混合C,-34.304892052299266,0.09,1.24,0.86,5.48,22.68,31.18,0.32,20.83,21.19
0,000966,中邮核心科技创新混合,-64.36966388472915,0.47,6.01,-15.84,4.22,44.16,59.87,54.21,60.91,69.95
0,000967,华泰柏瑞创新动力,-58.47443185175742,-2.80,3.27,-12.32,5.50,51.86,81.59,93.06,152.45,209.80
0,000969,前海开源大安全混合,-64.56423415447195,-1.45,5.73,-9.98,16.86,79.55,86.50,77.61,68.09,102.36
0,000973,新华增盈回报债券,-3.480672628998316,-0.46,0.66,-1.12,3.01,10.19,16.99,22.05,31.25,36.96
0,000976,长城新兴产业混合,-30.415032931816377,-0.18,6.40,-4.37,0.45,52.62,86.38,82.74,100.44,105.78
0,000977,长城环保混合,-38.91583947491728,-1.66,10.02,-5.34,2.61,83.04,149.00,135.41,148.26,185.28
0,000993,华宝稳健回报混合,-63.527679192970574,-4.80,2.62,-15.02,16.42,90.17,94.90,60.72,68.86,85.66
0,001000,中欧明睿新起点混合,-80.46402648317533,-3.54,6.44,-17.88,11.78,62.80,112.51,68.89,93.01,108.45
0,001001,华夏债券A,-5.724213376122334,0.08,0.80,-0.16,4.63,13.76,18.53,27.16,28.05,27.30
0,001003,华夏债券C,-6.036605317019516,0.00,0.73,-0.24,4.45,13.39,17.67,25.97,26.65,25.46
0,001004,新华稳健回报混合,-36.06505729553966,-0.87,6.47,-3.64,16.31,72.82,85.97,98.02,104.16,130.89
0,001011,华夏希望债券A,-6.001110917845165,0.08,0.65,-0.32,3.26,5.73,10.86,13.44,16.52,17.30
0,001013,华夏希望债券C,-6.082306803968707,0.00,0.67,-0.41,3.08,5.42,10.16,12.36,15.20,15.51
0,001014,中融融安保本混合,-28.138341206965244,0.74,1.80,-0.84,-2.05,20.73,10.62,4.55,6.20,6.80
0,001017,泰达宏利改革动力混合,-57.189415105610934,-2.24,5.24,-8.62,11.61,60.26,66.31,58.23,70.27,113.82
0,001018,易方达新经济混合,-58.08388540143606,-1.38,3.98,-9.20,12.21,58.19,94.79,93.73,147.96,207.46
0,001030,天弘云端生活优选混合,-68.56644930535256,-1.82,10.60,-4.15,27.17,77.08,105.73,86.67,101.24,122.62
0,001031,华夏安康优选债券A,-11.334797900427041,0.07,0.07,-3.52,5.79,14.38,15.76,21.15,31.99,30.91
0,001033,华夏安康优选债券C,-11.624519507116727,0.00,0.07,-3.62,5.59,14.06,15.02,20.02,30.28,28.96
0,001045,华夏可转债增强债券A,-21.98594460060003,-0.98,1.25,-3.98,22.16,48.30,53.96,57.71,64.46,
0,001053,南方创新经济混合,-43.43219927877195,-2.43,6.20,-14.35,10.58,63.38,114.29,109.06,162.09,229.40
0,001060,前海开源高端装备制造混合,-29.532850376738327,-0.26,1.28,-2.32,2.27,8.92,45.76,43.88,79.17,108.14
0,001061,华夏海外收益债券A(QDII),-19.625769010879,0.16,1.91,0.16,1.19,9.12,4.03,7.33,9.91,24.30
0,001063,华夏海外收益债券C(QDII),-19.441725540451237,0.08,1.80,0.00,0.89,8.67,3.16,6.00,8.07,21.72
0,001069,华泰柏瑞消费成长,-54.78673301181156,-1.67,3.07,-10.17,6.29,52.00,135.82,135.61,141.10,148.51
0,001071,华安媒体互联网混合,-51.41575621648569,0.40,5.86,9.65,19.23,46.43,92.25,157.36,164.60,198.14
0,001074,华泰柏瑞量化驱动混合,-48.41699510129005,-0.61,4.27,-2.95,7.60,40.01,44.65,38.11,58.61,101.29
0,001075,宝盈转型动力混合,-73.68497216372404,-0.56,5.68,-14.13,0.11,25.42,35.51,17.50,20.35,36.96
0,001076,易方达改革红利混合,-62.52047259658844,-5.38,8.18,-16.26,16.35,77.02,91.97,76.68,156.75,190.80
0,001088,华宝国策导向混合,-58.861798787685174,-1.80,0.82,-10.30,11.31,52.32,46.43,34.43,30.16,34.61
0,001102,前海开源国家比较优势混合,-38.71363372918959,-3.43,2.45,-10.88,24.31,89.35,142.94,155.64,230.11,282.41
0,001103,前海开源工业革命4.0混合,-22.583167528975935,-0.51,1.56,-2.93,9.30,26.23,37.71,76.85,121.19,154.87
0,001106,华商健康生活混合,-65.3243345721995,-3.74,1.90,-17.85,8.86,40.36,62.70,36.08,64.90,84.69
0,001118,华宝事件驱动混合,-69.72295343058803,-1.12,3.93,-6.12,2.42,50.50,56.28,32.58,44.54,55.82
0,001125,博时互联网主题灵活配置混合,-70.50499751629924,-2.82,2.55,-15.82,0.92,42.45,71.59,48.40,81.38,114.95
0,001128,宝盈新兴产业混合,-73.19919870950933,-0.61,2.26,-14.51,-6.01,30.08,41.64,29.87,26.24,42.38
0,001139,华安新动力灵活配置混合,-1.5834550752518939,0.00,0.78,0.00,2.15,7.45,10.88,15.99,20.45,23.46
0,001140,工银总回报灵活配置混合,-37.7839020819051,-2.58,9.44,-8.47,33.59,89.24,115.58,107.39,116.93,140.84
0,001141,泰达宏利创盈混合A,-13.359276300709588,-0.72,0.85,-0.67,3.54,13.32,23.94,46.39,62.66,69.77
0,001142,泰达宏利创盈混合B,-13.719615710300559,-0.74,0.81,-0.74,3.39,13.01,23.10,45.23,61.28,67.02
0,001143,华商量化进取混合,-60.14765212991473,-2.93,1.27,-16.98,5.02,43.51,79.29,69.45,91.68,119.19
0,001144,大成互联网思维混合,-61.546799382174555,-2.32,5.83,-5.78,8.63,56.51,75.80,74.26,110.54,142.86
0,001148,申万菱信多策略灵活配置混合A,-13.894412354467322,-0.34,0.97,-0.61,4.81,47.03,43.70,50.09,58.24,60.45
0,001156,申万菱信新能源汽车主题混合,-40.25994961278108,-2.25,1.56,-20.16,21.62,95.41,127.34,89.04,127.84,129.09
0,001158,工银新材料新能源行业股票,-76.15357313135944,-2.01,1.41,-11.64,32.24,88.15,111.46,95.42,92.12,106.34
0,001170,泰达宏利复兴混合,-60.08846608666991,-4.19,6.07,-11.06,8.97,49.09,107.13,58.32,119.05,148.26
0,001173,中欧瑾和灵活配置混合A,-15.389276932429063,-0.82,1.39,-5.52,11.08,33.27,31.58,30.05,28.56,38.87
0,001174,中欧瑾和灵活配置混合C,-15.445108350834058,-0.84,1.37,-5.69,10.59,32.02,30.68,28.42,26.34,35.45
0,001179,德邦大健康灵活配置混合,-50.106300861551546,-1.98,1.85,-1.10,16.23,63.21,69.69,60.86,127.53,174.46
0,001181,南方改革机遇混合,-35.40769243736275,-2.23,3.63,-6.44,15.04,69.77,88.24,92.26,78.25,102.96
0,001183,南方利淘混合A,-3.8724455400972135,-0.33,1.47,-0.85,5.77,19.19,28.66,33.39,41.32,48.49
0,001184,易方达新常态灵活配置混合,-82.20811387104615,-3.70,5.50,-8.99,18.54,70.73,92.35,39.92,40.73,39.39
0,001185,安信动态策略混合,-10.254374600115678,-0.39,0.50,3.59,4.29,14.62,16.58,19.67,41.15,47.32
0,001192,上投整合驱动混合,-75.34683337723335,-3.03,4.61,-12.26,3.98,46.18,63.70,22.50,43.88,39.92
0,001197,长盛转型升级混合,-39.70671099240727,-2.46,1.79,-10.26,11.50,59.22,68.04,63.42,79.70,89.24
0,001199,创金合信聚利债券A,-12.371036630535004,-0.44,-0.71,-0.48,0.41,0.97,6.79,12.68,11.41,13.44
0,001200,创金合信聚利债券C,-12.440623511345716,-0.45,-0.74,-0.58,0.21,0.55,5.99,11.50,9.71,10.97
0,001201,申万菱信安鑫回报混合A,-5.680905060366115,-0.28,0.85,-0.76,5.94,19.02,32.50,30.20,38.47,43.56
0,001204,东方红稳健精选C,-5.536116861032814,-0.24,0.55,0.04,5.10,13.40,23.29,29.41,48.54,50.55
0,001209,前海开源一带一路混合,-39.57883782330346,-1.83,5.20,-16.25,15.25,50.00,77.13,80.63,51.90,61.85
0,001210,天弘互联网混合,-64.19956726546006,-1.71,1.50,-14.48,-10.89,6.59,62.66,49.75,68.60,76.41
0,001215,博时沪港深优质企业混合A,-52.83416958961035,-2.54,2.35,-6.99,19.97,41.23,67.53,72.01,116.40,118.75
0,001219,上投动态多因子策略混合,-53.16526271098273,-1.21,-0.65,-4.70,4.96,41.82,43.83,35.44,26.10,55.03
0,001222,鹏华外延成长混合,-40.828716946091035,-3.71,6.09,-11.89,8.73,62.54,120.57,119.27,176.33,219.48
0,001224,中邮新思路混合,-19.6353141388649,0.56,2.82,-12.65,7.06,48.68,99.86,169.66,174.29,215.44
0,001225,中邮趋势精选混合,-69.49146783094558,-2.17,4.65,-20.12,9.40,41.51,35.27,14.02,-2.03,4.81
0,001227,中邮信息产业混合,-66.3518123863651,-1.67,2.87,-11.41,0.60,24.01,56.81,53.92,32.02,25.25
0,001229,德邦福鑫灵活配置混合A,-30.477578194847098,-2.97,3.30,-10.49,18.42,73.36,63.12,32.16,44.92,50.71
0,001239,长盛国企改革混合,-73.90967531392378,-2.57,3.65,-18.04,2.90,33.65,28.80,18.83,18.83,17.36
0,001244,华泰柏瑞量化智慧混合,-36.576415697495776,0.77,6.03,4.48,6.13,37.50,38.22,27.35,42.21,89.73
0,001247,华泰柏瑞新利混合A,-5.040866370839137,0.34,1.57,3.34,9.31,27.16,30.42,29.92,38.04,41.75
0,001250,天弘新活力混合,-5.158148658689587,-0.39,2.62,0.54,8.21,26.55,37.47,40.09,48.42,52.67
0,001252,中海进取收益混合,-33.65560630522373,1.26,9.03,-7.65,11.06,33.91,68.31,63.83,77.35,81.53
0,001254,泰达宏利新起点混合A,-28.331607211285537,-0.75,0.83,-1.22,10.67,22.65,26.80,25.93,36.00,41.53
0,001255,长城改革红利混合,-65.85053868487437,-0.88,4.77,-9.26,6.01,26.54,49.68,40.22,20.55,36.97
0,001256,泓德优选成长混合,-28.41567247704646,-1.50,-0.58,-4.17,15.89,56.81,63.32,65.09,83.67,114.14
0,001261,中融新机遇混合,-32.21656550421068,-0.45,4.42,-23.22,-3.98,22.90,17.07,11.77,10.33,13.14
0,001265,国泰兴益灵活配置混合A,-14.80881981668517,-0.46,0.93,-0.84,6.57,19.19,13.96,24.29,36.00,40.92
0,001267,泰达宏利蓝筹混合,-59.63789379551794,-0.97,1.08,-18.04,11.35,45.57,69.91,60.86,96.83,107.81
0,001268,富国国家安全主题混合,-72.96604074222077,-1.90,4.13,-10.77,11.06,51.15,99.16,87.80,80.37,77.40
0,001275,中邮创新优势混合,-58.0001322326608,-1.08,4.06,-7.32,4.66,37.45,32.65,38.84,5.56,11.44
0,001276,建信新经济混合,-50.719536770566705,0.32,2.89,-1.69,31.63,86.79,89.26,84.15,99.11,120.37
0,001278,前海开源清洁能源混合A,-15.293482027894957,-1.56,1.98,1.61,7.52,23.96,22.82,74.45,83.00,113.75
0,001279,中海积极增利混合,-45.754064926577,-1.79,1.21,-8.22,8.81,50.04,86.00,76.99,110.31,125.74
0,001282,华安新机遇灵活配置混合,-5.2202576032470915,-0.39,0.36,-2.16,4.26,12.76,24.04,33.37,37.18,41.49
0,001287,安信优势增长混合,-32.89681391970324,-1.58,2.55,-9.21,13.94,56.58,80.25,91.05,157.61,174.50
0,001294,新华战略新兴灵活配置混合,-63.54631533531394,-0.77,3.91,-13.31,17.17,82.56,94.91,56.18,37.08,50.73
0,001296,长城转型成长混合,-26.55517808507667,-3.64,4.59,-13.62,7.30,40.62,53.52,40.12,,
0,001298,金鹰民族新兴混合,-33.93157142404072,-0.64,4.98,-2.46,23.29,73.21,118.69,114.48,127.18,128.74
0,001300,大成睿景灵活配置混合A,-57.52624976794506,0.00,3.93,8.54,27.82,110.59,141.23,114.87,136.50,142.26
0,001301,大成睿景灵活配置混合C,-58.53649216546083,-0.06,3.87,8.33,27.33,108.81,137.41,109.62,128.98,132.61
0,001302,前海开源金银珠宝混合,-54.23607957504088,1.49,2.67,-1.36,0.16,24.90,34.61,26.18,8.19,24.90
0,001304,建信鑫安回报灵活配置混合,-13.508477534408991,-0.65,0.91,3.03,11.77,28.68,20.11,21.86,26.60,30.29
0,001305,九泰天富改革混合,-58.06826040101613,-0.75,6.03,-4.51,0.43,39.94,42.29,32.76,38.90,30.17
0,001306,中欧永裕混合A,-39.32520015566192,-1.19,-0.42,-11.17,15.56,69.11,111.48,94.72,117.23,133.66
0,001307,中欧永裕混合C,-41.386702710510015,-1.19,-0.49,-11.34,15.10,67.64,108.08,90.12,110.71,124.69
0,001311,华安新回报灵活配置混合,-2.1265285917050347,-0.14,1.28,0.78,4.54,13.15,19.60,25.93,34.21,38.51
0,001312,华安新优选灵活配置混合A,-22.165207936658227,0.09,1.37,1.19,4.93,19.18,22.35,3.75,7.38,10.49
0,001316,安信稳健增值混合A,-2.5995231848352063,0.12,1.22,2.01,5.10,7.63,14.62,23.67,35.72,42.56
0,001320,工银丰盈回报灵活配置混合,-31.150646405225903,-3.23,17.63,-8.52,15.13,62.97,94.11,96.97,118.33,121.30
0,001324,华宝新价值混合,-3.876105770896776,-0.14,0.81,-0.14,5.55,17.78,29.80,36.07,44.71,50.34
0,001334,南方利鑫混合A,-3.318450119385663,-0.27,1.23,-0.67,4.87,18.42,26.60,31.07,38.40,43.90
0,001335,南方利众混合A,-5.316204679729997,-0.53,0.95,-0.33,4.86,16.41,28.67,33.10,34.73,48.79
0,001337,鹏华弘益混合C,-6.019516024363747,-0.70,0.86,-2.60,5.39,17.95,30.91,32.10,41.08,45.50
0,001338,安信稳健增值混合C,-2.742419892648451,0.11,1.17,1.88,4.82,7.08,13.45,21.84,32.28,38.40
0,001349,富国改革动力混合,-71.52414173166089,-2.07,4.41,-8.38,6.23,55.09,64.67,45.56,14.19,25.81
0,001357,泓德泓富混合A,-22.264870632323188,-2.73,0.28,-8.91,11.66,52.41,81.95,84.29,115.50,
0,001358,宝盈祥泰混合,-6.805143864706142,0.08,0.12,0.93,4.51,8.96,14.87,21.98,23.04,24.11
0,001363,长城久惠保本,-13.851348529744989,-0.27,1.37,-9.14,11.62,43.66,47.56,53.38,56.89,58.31
0,001364,大成景润灵活配置混合,-41.57500274233462,-0.18,-0.18,-3.34,10.17,35.29,37.27,4.06,11.92,
0,001365,大成正向回报灵活配置混合,-58.435038870162906,-1.12,10.75,0.06,17.90,79.32,126.39,92.60,134.42,145.29
0,001366,金鹰产业整合混合,-54.29671972991541,-1.88,4.20,-4.98,26.33,91.90,127.99,109.93,102.33,100.51
0,001367,德邦新添利债券A,-3.5870095242117928,-0.47,0.57,-0.54,3.28,8.74,13.22,19.49,27.50,33.58
0,001371,富国沪港深价值精选灵活配置混合,-25.91879614823258,-3.36,1.74,-6.80,9.89,55.15,70.36,51.70,101.56,144.56
0,001373,易方达新丝路灵活配置混合,-51.705687840869764,-4.50,1.05,-13.22,16.45,74.49,96.04,82.07,132.91,169.36
0,001376,泓德泓富混合C,-22.31418469752493,-2.75,0.24,-9.03,11.37,51.62,80.07,81.18,110.39,
0,001380,鹏华弘盛混合C,-5.181577632902523,-0.07,1.28,1.22,5.39,12.45,19.17,24.30,34.31,39.56
0,001382,易方达国企改革混合,-36.15658334552666,-4.37,9.50,-12.50,21.01,90.21,122.55,113.66,,
0,001387,中融新经济混合A,-30.03622434223271,-0.08,7.88,-8.24,6.12,64.46,123.96,110.76,320.24,324.11
0,001388,中融新经济混合C,-30.03358996226526,-0.09,7.88,-8.27,5.98,63.34,121.71,109.44,134.31,136.23
0,001392,国富金融地产混合A,-21.68613116881969,-1.44,-0.44,-2.00,1.06,21.83,12.65,23.32,33.17,38.64
0,001393,国富金融地产混合C,-19.078910801128657,-1.44,-0.48,-2.12,0.80,21.21,12.40,31.09,41.23,46.08
0,001398,华泰柏瑞健康生活混合,-61.04601050341309,-6.09,1.91,-16.48,-1.45,33.72,77.55,73.84,110.56,132.50
0,001399,安信鑫安得利混合A,-5.260372239051647,-0.46,1.22,0.91,7.07,20.21,26.06,29.93,42.41,49.96
0,001400,安信鑫安得利混合C,-5.289783892594501,-0.46,1.21,0.87,6.96,19.97,25.55,29.13,41.22,48.33
0,001402,信诚新选回报灵活配置混合,-32.586225970591634,0.15,1.01,1.73,5.46,20.69,25.97,9.56,21.94,25.61
0,001403,招商国企改革混合,-51.934055120338115,0.26,1.09,-6.15,12.05,58.85,87.02,65.54,70.95,78.93
0,001408,建信鑫丰回报灵活A,-13.859526633621444,0.01,0.33,-7.17,-2.74,15.21,9.11,8.11,13.96,15.34
0,001411,诺安创新驱动混合,-13.846504004608517,-2.07,2.84,-4.98,8.80,4.31,10.11,11.48,14.90,18.76
0,001412,德邦鑫星价值灵活配置混合A,-8.026496889919809,-0.80,1.05,-0.37,6.42,22.68,28.48,27.18,40.23,47.07
0,001413,中融鑫起点混合A,-17.919133195696237,-1.24,7.08,-2.61,16.19,34.83,47.29,28.68,31.91,35.12
0,001414,中融鑫起点混合C,-19.671258387744885,-1.24,7.05,-2.68,16.00,34.38,46.54,25.84,27.95,29.97
0,001415,信诚新锐回报灵活配置混合,-13.333339592952797,0.10,0.96,1.65,6.39,16.57,21.16,24.12,25.73,31.38
0,001417,汇添富医疗服务混合,-35.37146434006474,-1.26,11.21,-1.63,8.14,48.70,105.95,109.83,160.86,169.86
0,001418,泰达宏利创益混合A,-7.34004614044782,-0.68,0.50,-0.81,2.64,13.19,24.01,40.12,50.85,56.78
0,001419,泰达宏利新思路混合A,-29.64099274353994,-0.50,1.39,-0.68,6.10,36.49,49.55,48.34,61.39,64.81
0,001427,招商丰泽混合A,-11.184534764017107,-0.20,1.17,1.66,6.37,16.40,21.20,24.81,34.65,38.32
0,001433,易方达瑞景灵活配置混合,-5.521902027046011,-0.20,0.53,0.39,4.15,12.25,17.87,28.79,52.54,53.92
0,001445,华安国企改革主题灵活配置混合,-33.82251069276103,-2.45,3.02,-2.34,17.36,76.83,116.31,146.43,190.21,267.10
0,001446,招商丰泽混合C,-11.428226327529734,-0.21,1.12,1.55,6.02,16.06,20.22,23.29,32.33,34.42
0,001448,华商双翼平衡混合,-19.596874892513448,-1.45,3.04,-9.23,6.09,9.61,8.93,3.13,6.64,18.45
0,001449,华商双驱优选混合,-38.902881117499945,0.14,1.28,-12.51,-4.95,9.99,35.50,28.74,26.97,62.96
0,001457,华商新常态混合,-48.924649487817206,-0.93,4.94,-6.39,22.78,66.63,117.48,96.98,63.33,69.33
0,001475,易方达国防军工混合,-54.559062978868056,2.24,10.06,-17.54,1.79,74.27,71.43,65.62,55.81,66.83
0,001479,中邮风格轮动灵活配置混合,-23.261679032966477,-0.30,3.72,-12.49,7.72,54.86,45.95,59.58,72.22,78.45
0,001480,财通成长优选混合,-50.8726160317756,2.08,2.56,1.87,12.74,48.68,100.41,117.26,132.98,147.67
0,001484,天弘新价值混合,-20.030743593149325,-0.76,1.56,-2.86,3.74,19.15,24.05,36.09,41.71,48.51
0,001485,华安添颐养老混合,-2.3037817162788743,-0.31,1.02,0.31,2.39,6.56,11.75,18.34,24.06,25.02
0,001487,宝盈优势产业混合,-38.02148964666403,0.17,5.82,10.67,29.82,61.59,97.66,94.09,161.50,192.94
0,001488,万家瑞丰混合A,-8.929827360234855,-0.41,1.02,-0.56,6.91,17.68,22.52,19.85,28.39,37.74
0,001489,万家瑞丰混合C,-9.120480618600645,-0.41,1.00,-0.64,6.74,17.46,21.86,18.42,26.13,31.99
0,001500,泓德远见回报混合,-25.830441648919233,-0.68,2.85,-8.69,6.89,71.30,86.08,88.57,101.79,141.09
