,code,name,MaxDrawDown,1W,1M,3M,6M,1Y,2Y,3Y,4Y,5Y
0,794,宝盈睿丰创新混合A,-67.1931707,3.54,8.3,-5.73,-3.38,33.39,84.13,96.32,67.2,90.86
0,796,宝盈睿丰创新混合C,-68.38158702,3.52,8.22,-5.92,-3.77,32.33,81.17,91.86,62.01,83.65
0,800,华商未来主题混合,-84.60467607,1.55,-0.76,-9.11,-12.44,3.96,21.6,2.87,-32.53,-22.9
0,804,中信建投稳利混合A,-9.217899901,-0.04,0.45,-0.04,4.96,11.85,16.7,19.17,22.92,25.04
0,810,富国收益增强债券A,-9.141690186,0.53,0.59,1.58,6.25,18.91,34.17,30.33,37.23,37.2
0,812,富国收益增强债券C,-9.465498258,0.55,0.54,1.49,6.07,18.45,33.04,28.77,34.77,34.27
0,839,上投纯债丰利债券A,-4.659473739,0.07,0.35,0.45,1.52,-0.5,5.19,8.52,10.47,10.36
0,840,上投纯债丰利债券C,-4.879857254,0.07,0.34,0.44,1.47,-0.63,4.96,8.23,9.97,9.57
0,843,富国新回报灵活混合C,-16.41538534,0.24,4.35,-6.51,-1.75,30.72,50.09,52.13,55.07,55.65
0,844,南方绝对收益混合,-7.072011121,-0.3,-1.18,-2.61,0.43,6.41,16.71,16.73,32.1,31.86
0,870,嘉实新收益混合,-59.33739224,1.8,9.58,-8.41,6.49,54.12,89.3,67.21,64.24,87.01
0,875,建信稳定得利债券A,-5.961689763,0.34,0.69,1.46,4.29,8.65,12.6,22.33,27.36,31.97
0,876,建信稳定得利债券C,-5.979574978,0.35,0.64,1.36,4.03,8.15,11.64,20.85,25.22,29.33
0,877,华泰柏瑞量化优选混合,-45.83705925,0.66,0.4,-4.16,2.38,32.24,31.46,27.03,44.35,93.19
0,878,中海医药混合A,-63.5206723,0.8,9.83,-1.49,3.81,42.86,67.12,90.13,160.35,199.19
0,879,中海医药混合C,-63.77919061,0.76,9.72,-1.74,3.27,41.38,63.95,87,154.31,189.38
0,880,富国研究精选混合,-58.79938378,0.28,1.87,0.64,9.15,71.39,71.51,64.95,84.93,118.31
0,887,上投稳进回报混合,-21.60093751,0.1,-1.07,-1.92,0.76,5.48,9.9,12.12,14.16,15.44
0,892,九泰天宝灵活配置混合,-18.4348843,0.4,-2.53,-4.51,11.51,11.42,31.64,28.93,49.14,55.21
0,914,中加纯债债券,-3.284235441,0.18,0.68,1.21,2.06,1.36,11.43,18.77,25.7,
0,924,宝盈先进制造混合,-67.46520871,1.5,5.1,-8.29,8.96,46.74,115.54,134.42,129.9,160.44
0,926,中信建投睿信,-64.02292771,1.57,4.97,-0.1,7.92,55.18,55.43,18.29,2.41,9.22
0,928,中融国企改革混合,-57.87348475,-0.17,-0.9,-13.95,5.99,61.64,78.97,73.02,88.5,111.22
0,932,前海开源睿远稳健增利A,-8.587528656,0.38,0.38,-0.68,2.32,8.99,14.19,33.31,36.66,42.84
0,933,前海开源睿远稳健增利C,-8.863183674,0.32,0.32,-0.87,2.02,8.34,12.9,30.98,33.3,38.45
0,936,博时产业新动力混合A,-54.53291012,1.09,-2.72,-10.1,2.2,42.89,72.77,79.33,113.28,186.25
0,940,富国中小盘精选混合,-64.24319895,0.18,-1.92,-8.34,3.37,53.88,129.4,118.18,154.55,170.71
0,943,工银中高等级信用债债券A,-6.048191285,0.18,0.67,0.94,2.42,0.82,7.14,15.27,17.68,17.22
0,944,工银中高等级信用债债券B,-6.174231718,0.18,0.64,0.85,2.23,0.42,6.25,13.8,15.74,14.71
0,945,华夏医疗健康混合A,-57.31757687,0.51,7.57,-2.35,0.19,31.64,79.54,68.48,82.99,123.95
0,946,华夏医疗健康混合C,-58.50173501,0.48,7.51,-2.5,-0.08,30.95,77.62,65.8,79.28,118.21
0,953,国泰睿吉灵活配置混合A,-34.01420551,0.1,0.47,0.47,3.91,21.23,31.26,2.03,21.22,24.57
0,954,国泰睿吉灵活配置混合C,-34.30489205,0,0.38,0.38,3.76,21.2,30.87,0.97,19.75,22.83
0,966,中邮核心科技创新混合,-64.36966388,1.32,1.53,-12.41,-2.73,37.31,56.26,55.92,55.76,73.31
0,967,华泰柏瑞创新动力,-58.47443185,0.37,-0.33,-9.96,-0.15,43.8,78.09,94.62,143.62,209.81
0,969,前海开源大安全混合,-64.56423415,2.27,4.21,-7.26,11.05,69.58,86.52,81.23,67.15,106.79
0,973,新华增盈回报债券,-3.480672629,0.48,0.63,-0.79,2.49,9.2,16.92,22.28,30.68,36.95
0,976,长城新兴产业混合,-30.41503293,2.09,5.12,-4.24,-2.9,47.6,87.8,86.14,99.78,105.99
0,977,长城环保混合,-38.91583947,1.9,7.04,-5.5,0.05,74.89,148.62,141.22,139.53,192.05
0,993,华宝稳健回报混合,-63.52767919,2.21,0.51,-10.73,12.68,83.55,97.86,66.99,66.28,91.36
0,1000,中欧明睿新起点混合,-80.46402648,1.6,2.9,-15.15,4.42,51.56,107.31,73.7,89.22,114.05
0,1001,华夏债券A,-5.724213376,0.24,0.4,-0.47,2.1,12.05,18.87,27.16,28.17,27.18
0,1003,华夏债券C,-6.036605317,0.32,0.48,-0.48,2.05,11.75,18.1,25.94,26.75,25.44
0,1004,新华稳健回报混合,-36.0650573,1.72,2.89,-3.44,10.63,67.03,81.73,99.02,99.02,134.91
0,1011,华夏希望债券A,-6.001110918,0.32,0.41,-0.08,2.74,5.19,10.75,14.14,16.51,17.49
0,1013,华夏希望债券C,-6.082306804,0.33,0.42,-0.17,2.64,4.87,10.05,13.07,15.08,15.79
0,1014,中融融安保本混合,-28.13834121,0.08,1.56,-1.99,-5.77,17.28,11.27,5.06,6.3,6.63
0,1017,泰达宏利改革动力混合,-57.18941511,0.67,2.1,-7.37,6.08,53.38,62.59,61.07,65.69,115.09
0,1018,易方达新经济混合,-58.0838854,2.5,-0.53,-8.81,7.35,49.74,93.29,96.38,138.4,213.43
0,1030,天弘云端生活优选混合,-68.56644931,0.99,5.69,-2.81,19.71,72.37,93.68,92.21,95.89,124.75
0,1031,华夏安康优选债券A,-11.3347979,0.46,-0.39,-2.6,3.37,13.2,15.94,21.25,31.87,31.13
0,1033,华夏安康优选债券C,-11.62451951,0.47,-0.4,-2.74,3.25,12.85,15.2,20.11,30.17,29.07
0,1045,华夏可转债增强债券A,-21.9859446,0.38,-1.54,-5.09,14.35,43.29,54.04,58.77,63.14,
0,1053,南方创新经济混合,-43.43219928,1.04,2.29,-12.68,3.26,55.07,109.06,112.44,155.34,236.32
0,1060,前海开源高端装备制造混合,-29.53285038,0.85,1.77,-1.96,1.88,7.95,45.04,45.82,76.58,113.72
0,1061,华夏海外收益债券A(QDII),-19.62576901,0.16,0.55,0.31,0.79,11.59,4.19,7.94,9.64,24.7
0,1063,华夏海外收益债券C(QDII),-19.44172554,0.16,0.57,0.24,0.65,11.18,3.41,6.7,7.89,22.32
0,1069,华泰柏瑞消费成长,-54.78673301,0.83,0.16,-6.29,2.03,47.72,130.9,134.49,135.35,153.76
0,1071,华安媒体互联网混合,-51.41575622,0.6,-1.18,8.35,14.69,39.24,90.63,157.77,158.02,198.78
0,1074,华泰柏瑞量化驱动混合,-48.4169951,0.61,0.33,-4.22,2.03,33.75,42.34,39.24,53.47,98.05
0,1075,宝盈转型动力混合,-73.68497216,2.44,4.14,-14.22,-4.96,16.53,32.48,17.31,15.16,40.73
0,1076,易方达改革红利混合,-62.5204726,2.49,5.58,-10.59,10.07,73.97,86.12,83.41,154.85,204.02
0,1088,华宝国策导向混合,-58.86179879,2.18,0.51,-9.62,6.02,50.53,46.73,37.33,28.39,38.87
0,1102,前海开源国家比较优势混合,-38.71363373,1.15,0.25,-10.5,16.82,83.87,136.87,158.86,221.2,274.85
0,1103,前海开源工业革命4.0混合,-22.58316753,0.28,0.66,-3.38,7.15,24.94,37.97,78.24,116.1,159.91
0,1106,华商健康生活混合,-65.32433457,1.53,-1.63,-14.53,2.47,36.03,57.09,39.16,61.09,85.87
0,1118,华宝事件驱动混合,-69.72295343,0.77,3.05,-6.18,-2.33,43.03,54.88,35.27,42.06,58.16
0,1125,博时互联网主题灵活配置混合,-70.50499752,1.86,2.38,-14.12,-3.45,35.13,71.75,52.02,77.06,120.11
0,1128,宝盈新兴产业混合,-73.19919871,3.4,4.85,-14.38,-10.36,28.64,41.48,35.2,23.98,47.31
0,1139,华安新动力灵活配置混合,-1.583455075,0.16,0.55,0.16,1.66,6.64,10.87,15.97,20.43,23.56
0,1140,工银总回报灵活配置混合,-37.78390208,2.31,4.11,-6.06,26.31,86.46,112.36,111.5,114.55,146.91
0,1141,泰达宏利创盈混合A,-13.3592763,0.56,0.11,-1.22,2.83,12.43,24.53,45.95,61.71,69.39
0,1142,泰达宏利创盈混合B,-13.71961571,0.58,0.06,-1.25,2.67,12.17,23.79,44.78,60.31,66.47
0,1143,华商量化进取混合,-60.14765213,0.97,-1.53,-12.86,-1.75,38.11,75.98,71.72,88.53,120.62
0,1144,大成互联网思维混合,-61.54679938,2.22,5.16,-4.05,6.7,52.08,73.95,78.58,106.28,155.4
0,1148,申万菱信多策略灵活配置混合A,-13.89441235,0.14,0.48,-0.48,3.99,45.32,43.32,50.85,57.83,60.04
0,1156,申万菱信新能源汽车主题混合,-40.25994961,4.09,1.1,-14.19,12.41,91.12,136.81,96.64,130.1,132.64
0,1158,工银新材料新能源行业股票,-76.15357313,2.95,-1.73,-9.62,23.8,80.53,107.77,99.85,89.31,113.97
0,1170,泰达宏利复兴混合,-60.08846609,1.79,3.51,-8.8,3.83,43.61,97.8,63.07,112.83,154.69
0,1173,中欧瑾和灵活配置混合A,-15.38927693,0.98,-0.89,-6.03,7.89,31.73,31.01,30.66,27.78,38.4
0,1174,中欧瑾和灵活配置混合C,-15.44510835,1.01,-0.99,-6.21,7.5,30.45,29.85,28.9,25.56,34.97
0,1179,德邦大健康灵活配置混合,-50.10630086,0.91,-3.39,-1.47,10.68,57.17,65.43,62.55,121.72,178.47
0,1181,南方改革机遇混合,-35.40769244,1.24,1.18,-4.73,9.12,64.36,87.61,93.12,75.49,103.21
0,3029,安信新优选混合C,-4.103773031,0.05,0.28,1.92,8.22,23.88,31.15,35.29,48.34,
0,1184,易方达新常态灵活配置混合,-82.20811387,1.96,0.83,-6.18,13.2,65.68,88.86,43.79,37.55,44.64
0,1185,安信动态策略混合,-10.2543746,0.38,0.03,3.65,4.62,14.3,17.11,20.97,40.93,48.01
0,1192,上投整合驱动混合,-75.34683338,-0.34,0.21,-11.26,-0.93,38.6,57.53,23.39,39.67,45.79
0,1197,长盛转型升级混合,-39.70671099,1.66,-0.07,-9.14,5.06,51.99,65.53,63.81,76.72,89.02
0,1199,创金合信聚利债券A,-12.37103663,0.28,-0.59,-0.85,-0.08,-0.01,6.37,12.86,11.16,13.18
0,1200,创金合信聚利债券C,-12.44062351,0.27,-0.62,-0.94,-0.27,-0.46,5.55,11.67,9.45,10.82
0,2222,嘉实新趋势混合,-4.585406466,0.39,-0.07,1.12,8.06,25.12,30.46,33.54,48.02,
0,2363,华安安康灵活配置混合A,-3.82199345,-0.13,0.97,1,1.49,16.75,33.03,55.17,59.61,
0,1209,前海开源一带一路混合,-39.57883782,0.66,1.12,-12.83,7.19,42.26,75.83,80.59,46.05,60.56
0,1210,天弘互联网混合,-64.19956727,0.59,3.24,-17.69,-14.67,-1.03,62.15,52.41,63.55,79.57
0,1215,博时沪港深优质企业混合A,-52.83416959,2.23,-1.47,-7.32,15.6,36.97,68.2,70.16,113.26,124.9
0,1219,上投动态多因子策略混合,-53.16526271,0.06,-1.77,-3.8,0.53,36.69,42.84,38.91,24.15,56.54
0,1222,鹏华外延成长混合,-40.82871695,1.83,3.54,-9.56,3.44,56.22,112.52,128.94,167.51,227.88
0,1224,中邮新思路混合,-19.63531414,0.97,-1.47,-11.33,0.72,41.56,95.76,164.76,166.26,221.58
0,1225,中邮趋势精选混合,-69.49146783,1.52,3.24,-19.59,3.08,30.41,34.07,15.74,-4.15,8.6
0,1227,中邮信息产业混合,-66.35181239,0.61,1.34,-13.39,-4.1,17.02,52.4,51.23,27.66,27.17
0,1229,德邦福鑫灵活配置混合A,-30.47757819,2.19,1.74,-8.34,12.39,66.56,63.35,33.7,44.94,51.07
0,1239,长盛国企改革混合,-73.90967531,1.62,0,-14.95,-4.9,27.66,27.66,20.3,16.56,18.03
0,1244,华泰柏瑞量化智慧混合,-36.5764157,1.47,3.87,3.53,0.3,30.78,38.19,29.91,38.41,91.97
0,1204,东方红稳健精选C,-5.536116861,0.3,0.01,0.04,4.23,12.64,23.31,30.85,48.01,50.28
0,2364,华安安康灵活配置混合C,-3.851124129,-0.13,0.91,0.85,1.18,16.04,31.46,52.48,55.8,
0,1252,中海进取收益混合,-33.65560631,0.94,4.63,-4.44,5.97,29.44,65.52,65.97,74.19,80.2
0,1254,泰达宏利新起点混合A,-28.33160721,0.21,-0.27,-0.82,8.01,19.52,25.17,27.47,35.03,41.05
0,1255,长城改革红利混合,-65.85053868,0.45,1.28,-9.52,0.01,22.16,46.96,40.45,18.2,37.35
0,1256,泓德优选成长混合,-28.41567248,2.73,-1.44,-3.02,10.68,53.01,64.97,70.72,82.07,118.31
0,1261,中融新机遇混合,-32.2165655,1.77,1.02,-21.55,-9.38,18.44,15.07,9.97,8.01,12.81
0,1265,国泰兴益灵活配置混合A,-14.80881982,0.23,0.08,-0.84,4.94,18.36,13.29,24.68,35.18,41
0,1267,泰达宏利蓝筹混合,-59.6378938,4.21,-0.89,-14.62,4.3,39.55,64.7,64.7,91.58,119.06
0,1268,富国国家安全主题混合,-72.96604074,1.22,2.46,-9.2,1.84,43.3,91.3,84.92,77.32,80.06
0,1275,中邮创新优势混合,-58.00013223,1.12,1.51,-9.78,-0.46,28.76,30.47,35.38,1.7,14.18
0,1276,建信新经济混合,-50.71953677,-0.13,0.07,-1.35,21.97,75.97,87.1,83.53,91.53,121.61
0,1278,前海开源清洁能源混合A,-15.29348203,0.55,-0.72,2.54,6.99,23.17,23.74,75.18,79.79,119.28
0,1279,中海积极增利混合,-45.75406493,2.24,0.17,-5.8,4.01,40.88,84,82.84,103.87,129.76
0,1250,天弘新活力混合,-5.158148659,0.47,1.46,0.57,6.08,25.96,37.22,40.41,47.9,52.47
0,1287,安信优势增长混合,-32.89681392,1.62,-0.52,-8.56,7.7,52.48,79.17,91.6,152.76,173.64
0,1294,新华战略新兴灵活配置混合,-63.54631534,2.42,0.79,-10.8,9.27,76.15,96.91,58.72,32.94,55.84
0,1296,长城转型成长混合,-26.55517809,3.69,2.89,-9.63,3.25,39.93,54.93,44.63,,
0,1298,金鹰民族新兴混合,-33.93157142,2.22,0.74,-1.29,13.83,64.81,112.94,121.33,120.9,135.1
0,1300,大成睿景灵活配置混合A,-57.52624977,2.32,-2.16,7.93,25.77,106.41,133.8,118.25,130.26,157.14
0,1301,大成睿景灵活配置混合C,-58.53649217,2.31,-2.21,7.77,25.27,104.88,130.3,113.08,122.91,147.06
0,1302,前海开源金银珠宝混合,-54.23607958,1.25,-2.18,2.71,-4.56,16.84,35.34,23.5,3.5,22.13
0,1304,建信鑫安回报灵活配置混合,-13.50847753,0.08,-1.21,2.09,9.4,24.44,20.1,22.16,25.87,30.01
0,1305,九泰天富改革混合,-58.0682604,1.54,3.6,-5.73,-6.21,30.04,41.85,33.82,35.19,30.04
0,1306,中欧永裕混合A,-39.32520016,-0.85,-6.11,-11.43,7.14,60.48,104.36,97.27,110.08,134.79
0,1307,中欧永裕混合C,-41.38670271,-0.83,-6.13,-11.6,6.73,59.2,101.01,92.58,103.52,125.57
0,1311,华安新回报灵活配置混合,-2.126528592,0.07,0.35,0.56,3.41,12.12,19.05,25.66,33.55,37.95
0,1312,华安新优选灵活配置混合A,-22.16520794,-0.18,0.27,0.64,2.52,17.52,21.55,5.16,6.69,9.89
0,1316,安信稳健增值混合A,-2.599523185,0.17,0.38,1.83,4.36,6.83,14.35,23.85,35.53,42.15
0,1320,工银丰盈回报灵活配置混合,-31.15064641,3.48,12.37,-3.38,10.81,62.37,94.71,103.42,122.15,125.61
0,2767,泰康宏泰回报混合,-4.765904123,0.36,0.72,-0.6,3.49,13.43,23.86,31.8,47.84,
0,519653,银河鑫利混合C,-7.379978544,0.33,0.2,-2,2.57,31.37,41.81,39.98,46.33,49.46
0,3754,国泰普益灵活配置混合A,-7.956177496,0.18,0.69,0.15,4.12,23.07,36.65,30.21,46.04,
0,2489,国泰民福策略价值混合,-6.509930703,0.06,0.4,0.43,4.09,22.01,38.53,41.48,44.7,
0,1338,安信稳健增值混合C,-2.742419893,0.17,0.34,1.71,4.1,6.29,13.19,22.02,32.11,38
0,1349,富国改革动力混合,-71.52414173,1.69,0.48,-5.49,2.93,50,62.12,47.38,11.95,27.53
0,1357,泓德泓富混合A,-22.26487063,1.38,-1.76,-7.52,5.84,48.3,79.26,79.92,126.09,
0,1358,宝盈祥泰混合,-6.805143865,0.04,0.18,0.14,3.07,7.47,15.84,22.49,22.84,24.03
0,1363,长城久惠保本,-13.85134853,0.08,-0.71,-8.31,6.75,40.18,46.41,51.93,55.25,57.12
0,1364,大成景润灵活配置混合,-41.57500274,0.18,0,-2.34,6.21,35.09,40.47,7.02,11.9,
0,1365,大成正向回报灵活配置混合,-58.43503887,1.99,7.23,2.12,11.84,74.2,121.65,95.2,128.67,160.59
0,1366,金鹰产业整合混合,-54.29671973,1.05,0.19,-7.54,16.78,81.34,121.03,111.64,95.08,100.91
0,1367,德邦新添利债券A,-3.587009524,0.28,-0.48,-0.62,2.05,7.58,12.6,19.83,27.05,33.55
0,1371,富国沪港深价值精选灵活配置混合,-25.91879615,0.87,-1.08,-6.7,4.72,50.56,67.39,53.15,93.71,144.9
0,1373,易方达新丝路灵活配置混合,-51.70568784,2.44,-0.12,-10.69,10.38,69.21,90.69,86.77,128.45,176.69
0,1376,泓德泓富混合C,-22.3141847,1.38,-1.8,-7.64,5.58,47.53,77.43,76.95,120.51,
0,1380,鹏华弘盛混合C,-5.181577633,0.1,0.43,1,4.4,11.68,19.03,24.39,33.81,39.55
0,1382,易方达国企改革混合,-36.15658335,2.3,7.28,-6.89,15.33,87.07,116.56,123.7,,
0,1387,中融新经济混合A,-30.03622434,1.14,2.43,-12.45,-1.73,51.81,114.32,104.94,307.57,313.41
0,1388,中融新经济混合C,-30.03358996,1.11,2.4,-12.5,-1.88,50.88,112.23,103.92,126.16,129.64
0,1392,国富金融地产混合A,-21.68613117,-0.04,-5.28,-6.24,-3.84,18.41,12.38,22.74,31.3,37.08
0,1393,国富金融地产混合C,-19.0789108,-0.05,-5.32,-6.35,-4.09,17.81,12.11,30.48,39.22,44.57
0,1398,华泰柏瑞健康生活混合,-61.0460105,0.82,-1.53,-13.43,-5.78,25.68,71.05,77.6,103.15,134.28
0,1324,华宝新价值混合,-3.876105771,0.28,0.37,-0.02,4.49,16.65,29.48,36.51,44.51,50.16
0,1400,安信鑫安得利混合C,-5.289783893,0.11,-0.05,0.64,5.46,18.6,23.47,29.29,40.73,47.55
0,1402,信诚新选回报灵活配置混合,-32.58622597,0.47,0.23,1.49,4.18,19.91,25.85,11.83,21.48,25.48
0,1403,招商国企改革混合,-51.93405512,-0.45,-3.14,-7.33,3.7,48.22,81.96,66.99,65.38,81.96
0,1408,建信鑫丰回报灵活A,-13.85952663,0.01,-1.23,-6.11,-3.94,9.67,8.96,8.18,12.84,14.8
0,1411,诺安创新驱动混合,-13.846504,-0.19,-1.76,-6.59,4.52,0.95,7.89,9.26,12.19,16.4
0,1412,德邦鑫星价值灵活配置混合A,-8.02649689,0.43,-0.24,-0.63,4.75,20.76,27.12,27.69,39.41,46.69
0,1413,中融鑫起点混合A,-17.9191332,0.63,2.75,-1.54,9.88,31.36,46.52,28.79,31.11,34.16
0,1414,中融鑫起点混合C,-19.67125839,0.63,2.73,-1.61,9.71,30.94,45.81,25.96,27.17,29.05
0,1415,信诚新锐回报灵活配置混合,-13.33333959,0.38,0.19,1.26,5.25,15.07,21.04,24.12,25.32,31.98
0,1417,汇添富医疗服务混合,-35.37146434,0.73,5.83,-3,0,41.91,97.99,100.87,153.55,169.05
0,1756,嘉实策略优选混合,-4.588545154,0.15,-0.15,-0.3,5.73,19.95,29.02,32.41,44.04,
0,1419,泰达宏利新思路混合A,-29.64099274,0.31,0.5,-0.74,4.85,33.75,47.81,50.5,60.92,64.65
0,1427,招商丰泽混合A,-11.18453476,0.41,0.07,1.1,5.09,15.6,20.94,25.38,33.97,38.01
0,1433,易方达瑞景灵活配置混合,-5.521902027,0.13,-0.13,0.33,3.1,11.44,16.81,29.25,51.39,53.82
0,1445,华安国企改革主题灵活配置混合,-33.82251069,-0.21,-3.25,-0.71,11.88,72.44,111.61,148.7,181.67,271.38
0,1446,招商丰泽混合C,-11.42822633,0.35,0,0.98,4.79,15.35,19.95,23.86,31.66,34.86
0,1448,华商双翼平衡混合,-19.59687489,1.17,0.75,-8.26,0.75,7.94,8.04,2.89,5.31,18.28
0,1449,华商双驱优选混合,-38.90288112,1.22,0.86,-10.6,-8.51,6.83,31.84,29.53,23.78,62.56
0,1457,华商新常态混合,-48.92464949,1.52,1.2,-5.37,16.02,63.05,114.86,103.39,59.23,69.97
0,1475,易方达国防军工混合,-54.55906298,1.44,7.98,-14,-4.83,60.17,67.79,60.94,49.44,68.43
0,1479,中邮风格轮动灵活配置混合,-23.26167903,0.62,-0.49,-12.71,0.12,49.73,42.55,57.97,66.84,79.39
0,1480,财通成长优选混合,-50.87261603,1.47,-2.82,0.42,5.82,31.99,98.66,120.23,122,150.26
0,1484,天弘新价值混合,-20.03074359,0.21,0.83,-2.79,1.75,17.71,25.44,37.49,39.24,48.45
0,1485,华安添颐养老混合,-2.303781716,0.08,0.23,0.16,1.58,5.77,11.57,18.03,23.96,24.56
0,1487,宝盈优势产业混合,-38.02148965,3.03,4.21,10.35,25.89,60.24,89.94,103.6,155.97,211.26
0,1488,万家瑞丰混合A,-8.92982736,0.27,-0.17,-0.71,4.94,16.76,22.21,21.21,27.88,37.31
0,1489,万家瑞丰混合C,-9.120480619,0.26,-0.19,-0.78,4.78,16.55,21.57,19.76,25.63,31.59
0,1500,泓德远见回报混合,-25.83044165,1.75,5,-6.3,2.53,63.97,82.57,88.58,110.6,143
0,1513,易方达信息产业混合,-34.75688261,1.72,4.14,-15.53,-9.59,17.39,70.46,81.19,112.12,
0,1518,万家瑞兴混合,-35.96406195,2.18,-3.58,0.88,-6.87,5.92,0.48,14.57,30.17,61.15
0,1531,招商安益保本混合,-24.56785652,0.11,-1.69,-12.88,-2.85,26.68,35.32,39.61,45.9,51.58
0,1534,华宝万物互联混合,-52.44224981,2.69,-0.07,-16.36,1.07,40.4,78.61,68.18,81.36,89.65
0,1535,景顺长城改革机遇混合A,-37.65003659,1,1.47,-5.17,12.09,42.68,61.12,44.86,44.58,63.37
0,1536,南方君选混合,-22.5964062,0.87,1.27,-1.75,6.9,43.95,54.75,47.94,64.09,
0,1537,中加改革红利灵活配置混合,-35.44140581,1.27,0.14,-12.38,0.42,30.54,41.15,29.85,25.66,36.2
0,1538,上投科技前沿混合,-37.40302412,0.44,0.25,-10.18,7.06,72.65,136.14,152.58,199.73,221.83
0,1543,宝盈新锐混合,-36.31714552,2.37,9.37,0.25,12.62,61.01,107.71,135.68,202.69,219.9
0,1558,天弘医疗健康混合A,-55.32543213,0.06,5.85,-4.97,-3.15,51.63,111.91,120.59,143.03,185.63
0,1559,天弘医疗健康混合C,-56.19168012,0.05,5.81,-5.06,-3.36,51.01,110.18,117.89,139.44,180.72
0,2149,嘉实新优选混合,-4.716828622,-0.14,8.64,10.94,21.26,26.25,31.4,33.79,43.79,
0,1570,南方利安灵活配置混合A,-3.010920968,0.15,0,-0.59,3.38,14.36,23.83,27.83,27.95,34.6
0,1574,中海混改红利混合,-39.87955759,2.42,5.49,-3.54,0.48,28.91,62.66,72.98,106.1,104.35
0,1578,博时裕瑞纯债债券,-2.32841466,0.05,0.23,0.47,1.5,0.34,5.46,18.28,21.09,21.74
0,1603,易方达安盈回报混合,-27.79125905,1.41,2.72,-3.72,8.79,51.25,82.99,90.09,129.51,
0,1606,农银工业4.0混合,-42.82273519,4,2.02,-12.65,13.04,119.98,172.32,123.83,187.21,247.64
0,1613,长城久祥保本,-18.7713957,1.99,5.5,-5.69,6.84,35.79,58.6,63.41,67.12,69.12
0,1617,天弘中证电子ETF联接A,-54.49932415,4.45,-3.51,-9.06,3.36,29.62,59.08,34.31,60.49,77.92
0,1618,天弘中证电子ETF联接C,-54.65910112,4.45,-3.53,-9.11,3.24,29.36,58.42,33.47,59.06,75.94
0,1626,国泰央企改革股票,-40.87054458,0.48,-1.51,-6.2,14.77,57.69,97.15,68.14,110.6,184.56
0,1628,招商体育文化休闲股票,-53.41655669,0.92,-2.11,1.8,16.54,59.77,78.83,79.67,91.12,100.13
0,1629,天弘中证计算机主题ETF联接A,-67.49105488,2.33,-1.01,-8.4,-4.69,4.19,16.45,16.58,25.33,24.13
0,1630,天弘中证计算机主题ETF联接C,-67.65044188,2.32,-1.03,-8.46,-4.8,3.97,15.96,15.85,24.21,22.85
0,1631,天弘中证食品饮料指数A,-35.36575385,3.04,4.83,-12.79,19.37,88.17,122.91,134.31,198.88,295.66
0,1632,天弘中证食品饮料指数C,-35.32306971,3.03,4.81,-12.84,19.25,87.8,122.01,132.88,196.29,291.53
0,1637,"嘉实腾讯自选股大数据策略股票	",-38.09330584,1.87,1.32,4.14,11.28,43.45,60.97,49.82,52.67,83.17
0,1638,前海开源优势蓝筹股票C,-38.63132359,0.31,-2.51,-2.85,14.07,41.84,75.79,47.42,93.06,105.27
0,1645,国泰大健康股票,-40.43636149,-1.19,-1.75,3.66,1.89,47.66,120.84,117.96,167.91,
0,1648,工银新价值灵活配置混合,-32.14046241,1.03,1.27,-4.07,7.16,33.89,42.92,28.48,,
0,1650,工银丰收回报灵活配置混合,-13.25716995,1,0.37,-5.29,7.4,26.35,40.21,45.79,59.98,62.56
0,1651,工银新蓝筹股票,-28.94551999,0.46,-3,-1.51,18.37,77.12,96.4,82.55,130.48,178.59
0,1656,农银中国优势混合,-34.5070159,0.37,0.92,-6.37,11,73.09,91.79,76.3,,
0,1661,博时信用债纯债债券C,-2.838576197,0.08,0.54,0.97,1.48,0.94,6.8,13.55,14.9,18.08
0,1662,创金沪港深精选混合,-28.17791336,2.35,-2.25,-14.13,1.19,36.06,49.58,48.21,40.45,90.88
0,1667,南方转型混合,-42.46614001,0.76,0.54,-3.83,10.12,75.8,129.06,117.54,96.41,
0,1679,前海开源中国稀缺资产混合,-41.07827633,1.12,0.3,-10.32,16.24,85.11,165.27,273.24,185.95,196.8
0,1681,新华积极价值混合,-34.40222217,1.37,3.62,5.44,14.87,61.99,88.47,85.13,101.49,138.31
0,1682,新华鑫回报混合,-34.23247398,0.33,0.71,-0.2,4.19,15.23,38.71,34.4,32.35,57.18
0,1685,汇添富沪港深新价值股票,-38.89862721,2.88,1.52,-1.47,18,53.83,50.09,23.35,46,
0,519755,交银多策略混合,-4.546289445,0.29,-0.28,0.29,4.8,11.7,23.39,30.86,43.73,51.23
0,1922,国泰多策略收益混合,-6.588524742,0.15,0.68,-0.01,3.59,19.92,36.82,40.44,43.35,45.8
0,1688,嘉实新起点混合A,-5.920171032,0.44,-0.14,0.87,7.03,22.78,26.6,24.44,37.4,43.52
0,1692,南方国策动力股票,-42.25276543,1.89,-0.6,-9.94,6.99,47.54,106.02,105.23,98.25,119.43
0,1694,华安沪港深外延增长灵活配置混合,-32.11438469,1.39,-2.3,-7.97,7.12,71.23,149.87,155.38,198.03,
0,1695,泓德泓业混合,-22.49975798,3.11,1.62,-7.71,5.84,61.38,94.06,101.47,109.95,127.19
